"DMV/HH WW NRK blokallocatie 2" "bijdrage aan stille rampen fonds van het IFRC voor snelle rampenrespons bij crises" 4
"DDE/Red een kind" "Red een Kind" 4
"TIR institution support Mjaft" "Institutional support to the Albanian civil society organisation Mjaft" 4
"TIR Support to Dibër Qark" "Fund and window from which local governments in the Dibër Qark can get support" 4
"Integrated water management SW" "Integrated planning at decentralized level" 4
"DMV SALIN APT" "SALIN APT" 4
"ACC ARHR" "Alliance for reproductive Health Rights" 4
"HDPO wachtgelden/WW" "wachtgelden en werkeloosheidswet" 2
"SAA PPP TWSLC - Vitens" "Management support to TWSLC" 4
"NAI K. Women Political Caucus" "The Kenya Women Political Caucus' working programme aims at enhancing its institutional capacity to contribute towards enhancing women's access to political power and positions of leadership at all levels of governance structures." 4
Floodplains "Apui a la securité alimentaire par la promotion del'irrigation de proximité dans trois cercles de la region de Mopti et la submersion controlée des plaines.Achevement 31 decembre 2011." 4
"JAK Dutch Water Sector Aceh" "Ondersteuning wederopbouw drinkwater sector Aceh (SABSAS / DWSAP)" 4
"GUA_Apoyo al programa 3" "Apoyo al programa de Gobernabilidad" 4
"LUS PSDRP" "Basket support to Private Sector Development Reform Programme 2006-2008" 4
"Enseignement post primaire" "Assist the government in the implementation of its post primary education programme through the promotion of cost effective use of public resources and increasing access to quality post primary education" 4
"Alphabet.et éduc. non-formelle" "To strengthen the capacity of local organizations to intervene in the field of non-formal education by providing subsidies in conformity with criteria adopted in the procedural manual" 4
"TBI PSFMSP" "Publ Sector Fin Man Support Project" 4
"ADD Support to AEANI" "Support establishment AEANI office" 4
"BOG Vicepresidencia Fase II" "Implementación política pública" 4
"Acholi Bursary Scheme" "Implementation of A Acholi Region Bursary Scheme for secondary education (incl. vocational), which targets formerly LRA-abucted childeren, drop-outs and vulnerable kids (child mothers) as part of the 'comprehensive approach' towards peace in N-Uganda" 4
"RDRS -legal aid second phase" "Access to justice through ADR in Bangladesh" 4
"Global Road Safety Trust Fund" "Verbetering verkeersveiligheid in LICs en MICs" 4
"ADD FGAE Strategic Plan" "Support to Strategic Plan 2006-2009" 4
"ADD CARE - HIWOT Project" "Health Improvement and Women Owned Transformation Project" 4
"AFRITACs fase II" "Regionale technische assistentie centra IMF in Sub-Sahara Afrika" 4
"DHA BRAC/WASH" "water, sanitation & hygiene" 4
"TBI ARM human rights NGOs" "Improve human rights Armenia through capacity building and core support selected NGOs" 4
"SAA Basic Education Improv." "To contribute to the national goal of increasing net enrolment retention, completion and achievement levels of all children, especially girls, by the year 2006." 4
"DHA Combating child labour" "Prevention and elimination of child labour in the urban informal economy of Dhaka, Bangladesh" 4
"KAI E.O. for Women in Budget" "To support equal opportunity unit of the Mo finance" 4
"Appui à l'éducation de base" "Appui au Plan Décennal de Développement de l'Education de Base 2006 -2010" 4
"DDE WSSD Partnerschap Kenya" "WSSD Partnerschap markttoegang Kenya" 4
"DMV/MR SALIN ICHRP 2006" "Toegepast onderzoek naar dilemma's en problemen van organisaties op terrein mensenrechten" 4
"ADD Women literacy" "The programme will integrate literacy education, skills training and entrepreneurship support for poor women" 4
"HAN_NDRM Programme" "to support to disaster risk reduction in VN." 4
" DMV/MR WW ISHR SALIN 06-10" "Het programma richt zich op versterken mensenrechtenactivisten, promoten effectief gebruik mensenrechteninstrumentarium, versterken nationale mensenrechteninstituten, versterken strategische samenwerking met NGO's" 4
"GUA PROCUCH Ambiental" "Desarrollo forestal, conservacion de la biodiversidad, empoderamiento comunitario y gobernabilidad ambiental democratica en la sierra de los Cuchumatanes" 4
"COL Business Support Fund" "Business Support Fund SME" 4
"Energy Working Group Programme" "Increase access to renewable energy in Indonesia" 4
"COL IUCN-SL Env. Consciousness" "To ensure that key stakeholders in resources management demonstrate capacity to achieving national sustainable development and conservation objectives." 4
"COL Masterplan SCT" "Masterplan Southern Cultural Triangle concept" 4
"DDE FMO Capacity Development" "TA voor met name de financiele sector, maar ook industrie en infrastructuursector" 4
"DDE FMO MASSIF" "MASSIF financiele sector ontwikkeling (FMO); het leveren van een substantiele bijdrage aan de fin. sector ontwikkeling en geselecteerde landen van de derde wereld, met een accent op de minst- en minder ontwikkelde landen." 2
"Water and sanitation" "Improved access to water and sanitation" 4
"DMV/VG WW-Clingendael-06" "Aids, Security and Conflict Initiative, uitgevoerd door Clingendael i.s.m. UNAIDS en het Social Sciences Research Council,, Harvard . Onderzoek van 18 maaden naar de relatie tussen HIV/AIDS in (post-)conflictsituaties." 4
"KAI Fayoum Water Users Orgs." "Capacitate/empower water users all over Fayoum" 4
"Institute for Educational Dev." "DHA BRAC University - Institute for Educational Development" 4
"GUA Tacana-II" "Produccion de agua en armonia con la cultura y la naturaleza en las cuencas de los rios Suchiate y Coatan, San Marcos, Guatemala" 4
"JAK Museum co-op KIT/DKI" "Museum cooperation with DKI Jakarta on Conservation and Exhibitions" 4
"Education Progr Support Fund" "DHA Education Programme Support Fund" 4
"DVF ILO-NL Samenwerkingsprogr." "samenwerkingsprogramma 2006-2010" 4
"ADD Save the Children: BasEduc" "Increase access to high quality education and development opportunities for children in remote areas in Amhara and Oromia regions" 4
"SAA Shabwah/technical Ass." "Restructure public services in line with decentralisation, civil service reform, strengthen (appointed+elected) management capacity, all this resulting in better living conditions for its population." 4
"Good Governance Support Fund" "Financing of diagnostic analysis, policy dialogue and capacity building work in Bangladesh" 4
"COT Appui à l'UNICEF/EDUCOM" "Appui à la scolarisation des filles : approche EDUCOM de l'UNICEF" 4
"PRM RECHTSBESCH.VEILIGHEID" "Meerjarensectorprogramma 'Rechtsbescherming en Veiligheid'" 2
"BEL UNDP Returnee Issues" "AWARENESS RAISING AMONG LOCAL INSTITUTIONS" 4
"DMV/HH AF Defensie CIMIC 06-08" "Bijdrage ter ondersteuning van CIMIC (Hearts and Minds) aktviteiten in Uruzgan, Afghanistan, verdeeld over 4 tranches van ieder ¿ 250.000" 4
"DMV/VG YU OVSE Justitie 06" "Het versterken van de capaciteit van justitiële instituties in Servie en Montenegro in het kader van de lokale berechting van oorlogsmisdadigers. Eerdere fase gefinancierd door HMA Belgrado (11044)." 4
"JAK support to MDLF" "de bevordering van de duurzame beschikbaarheid van onafhankelijke en journalistiek hoogwaardige nieuws voor de Indonesische bevolking, in het bijzonder in de (post)-conflictgebieden Atjeh, Molukken, Sulawesi en Papua" 4
"DMW ondersteuning FLEGT" "Bevorderen van goed bestuur in de bossensector" 4
"EfA Global Monitoring Report" "Opstellen en uitbrengen op jaarbasis van een monitoring rapport dat de ontwikkelingen in het onderwijs voor iedereen over de hele wereld bijhoudt." 4
"DMV/HH NRK pilot study tenten" "NRK pilot studie over ontwikkeling, gebruik en waardering van alternatieven voor (winter) tenten in rampgebieden. Aanleiding is o.m. het gebrek aan wintertenten voor de opvang van slachtoffers van de aardbeving in Pakistan in oktober 2005." 4
"DDE Scaling up CRM" "Programmafinanciering CRMG voor prijs- en weerrisico activiteiten in ontw. landen" 2
"DMV/HH SD CARE Zuid Sudan" "Latjor Livelihoods Programma: verbeteren van de capaciteit van 60.000 mensen om in hun levensonderhoud te voorzien o.m. door verbetering van water en sanitatievoorzieningen." 4
"HAR HivAids OVC 2006" "Orphans and other vulnerable children" 4
"LAP PIEB Bolivia" "APOYO A LA INVESTIGACION EN BOLIVIA" 4
"PEK Water and Sanitation" "Improvement of water and sanitation in ger-areas" 4
"Trade Law Capacity Support" "PRE SCHOLARSHIP FUNDING" 4
"SKO Culture and Development 2" "Program on Culture and Development Second Phase" 4
"DMW PPP management agent" "DMW PPP management agent - uitvoeren van controle op het financieel beheer van private partners die geen track record hebben in OS-activiteiten en in het beheer van DGIS-subsidies" 4
"DMW ADAPTS - IVM" "DMW ADAPTS - IVM - Adapting to climate change at the local scale" 4
"Papua PCDP (Phase II)" "Support to local government and civil society" 4
"HAN Biodiversity Corridor Ini." "A poverty-free and ecologically rich Greater Mekong sub-region through improved forest-based livelihoods, educed poverty and enhanced conservation in pilot biodiversity corridors in the GMS" 4
"DVF BIJDRAGE IDA MDRI" "multilaterale schuldkwijtschelding" 2
"DVF BIJDRAGE AFDF MDRI" "multilaterale schuldkwijtschelding" 2
"LUS Rabobank training aan ZNCB" "Training of the ZNCB/Rabobank" 4
"DEK BudgetSupport Tanzania" "Begrotingssteun Tanzania" 4
"DMV/VG DRC CTB REJUSCO 2006" "uitvoering van het ammendement Brinkel" 4
"MAP Educ.sect.supp. 2007-2009" "education sector support fund" 4
"ADD Bale Mountain" "Bale Eco-region Sustainable Management Programme" 4
"DDE-IFDC SAADA" "Strategic Alliance for Agricultural Development in Africa (IFDC-SAADA)" 4
"DAK SN Appui au Parlement" "Recrutement d'assistants parlementaires" 4
"Strengthening local government" "Strengthening local government and civil participation with gender equality in the Cho'rti region of the Chiquimula province and 4 city councils of Huehuetenango" 4
"ADD EPF second phase" "Education Pooled Fund" 4
"DDE WWB SALIN" "Expand Microfinance outreach and resposive financial services for the poor; especially women" 4
"Public Administration Reform" "Hervormen centrale overheid" 4
"DMV/VG IDEA corebijdrage 06-07" "Core bijdrage aan verdragsorganisatie IDEA: het International Institute for Democracy and Electoral Assistance. Hoofdthema's: democracy building and conflict management/electoral processes/political parties." 4
"DMW CapNet 2e fase" "Netwerk t.b.v. capaciteitsopbouw i.h.k.v. geintegreerd waterbeheer" 4
"BOG Apoyo a la CCJ" "Apoyar las actividades de la CCJ para asesora a la Corte Constitucional y hacer lobby ante el Congreso" 4
"PRODESS II 2006-2009" "Appui budgétaire sectoriel (ABS) au PRODESS. Le programme est fédérateur (ABS+appui direct) et compréhensif pour la mise en ¿uvre du plan de développement sanitaire et social, prolongé à fin 2011; cadre pour toute intervention dans le secteur." 2
"DMW AfDB Trustfund RWSSI" "De doelstelling van het trustfund is om Afrikaanse overheden en de internationale donoren gemeenschap te mobiliseren om de toegang tot drinkwater en sanitaire voorzieningen voor armen in ruraal Afrika te verbeteren." 4
"Water management Chor'ti" "Integral water management and administration in the Cho'rti region" 4
"KAI Decentralisation MISR" "Decentralisation of development planning and financial management" 4
" JAK HIV/Aids Education 2" "HIV/Aids preventie via formeel en non-formeel onderwijs voor jongeren in Papua" 4
"SKO EU Fellowship Program 2" "Fellowship fund for MK civil servants to pursue MA degree in European Studies" 4
"DCO Knowledge for Change Prog." "Uitvoering van onderzoek door het Knowledge for Change Programme (KCP) van de Wereldbank" 4
"COT Construction de 8 AEV" "Construction de 8 AEV dans 4 départements du sud Bénin" 4
ECED-WB "Early Childhood Education and Development" 4
"Dutch Basic Education TF" "Dutch Basic Education Trust Fund" 4
"Multidonor BE Trust Fund" "Basic Education Capacity Trust Fund" 4
"Basic Education & Employment" "Basic Education & Employment" 4
"DAK CV Verbreding Economie" "Ondersteunen activiteiten om economische ontwikkeling en onafhankelijkheid CV te bevorderen." 4
"GUA Arqueológico" "Conservación Arqueológica y fomento de identidad cultural" 4
"MAP HAUPA PROJECT" "ENVIRONMENTAL HYGIENIC AND PRODUCTIVE USE OF WATER" 4
"KHA Gender Based ViolenceSouth" "Building Local Capacity for Community -based and Multi sectoral Prevention and Response to Personal Security   of men and Women in the Public and Private Domain." 4
"ISL Indus for All Prog - Main" "Biodiversity conservation in Lower Indus area" 4
"LUS DCA Sida MoH" "Delegated Cooperation via SIDA in suppport of MoH NHSP 06/11" 4
"MAP IncoMaputo II - PRIMA" "Progressive realisation of the Interim Incomati - Maputo Agreement through the promotion of cooperation among the Parties and ensure the protection and sustainable utilization of the water resources of the Incomati and Maputo watercourses." 4
"ISL IFAP - P'ship Fund" "Fund to support activities linked to IFAP-main" 4
"ISL PRDA - watsan" "Water and sanitation recovery in Allai Valley" 4
"ISL PRDA - education" "Education recovery in Allai Valley" 4
"ISL PRDA - environment" "Environment recovery in Allai Valley" 4
"SKO FOSIM Roma Education" "Equal educational opportunities for Roma Children" 4
"RAM HaMoked Core Support" "To support HaMoked, a human rights NGO committed to both providing administrative and legal advocacy to individual Palestinian victims of Israeli human rights violations and improving Israel¿s policy with regard to human rights" 4
"UNICEF WASH PROGRAMME   FASE 1" "Verbetering drinkwater en sanitatie situatie in Oost en Zuidelijk Afrika" 2
KIG-IFDC/CATALIST "Agricultural Intensification for Stability & Sustainability" 4
"PRE SAIIA APRM" Democratisation 4
"DEK BudgetSupport Nicaragua" "Algemene begrotingssteun Nicaragua 2006 - 2008" 4
"DDE HIF 2006-2012" "Bijdrage aan betere toegang tot gezondheidszorg dmv ontwikkeling en versterking verzekeringstelsels" 4
"DSI SUBSIDIE SNV 2007 2015" "Instellingssubsidie SNV 2007   2015" 2
"INA Investeringsklimaat" "Verbetering Investeringsklimaat" 4
"Public Financial Management" "Support to Public Financial Management Program" 4
"SP onderwijs Nicaragua" "SP-CIDA ter ondersteuning van PROASE-Nicaragua" 4
"DDE Investm. Climate Facility" "Bijdrage Investment Climate Facility" 2
"Appui au PDI" "Appui au programme de développement institutionnel 2006-2009 du Gouvernement du Mali. Projet déjà terminé." 4
"ADD pastoralist education" "ADD education for pastoralist children through use of Quran schools and make boarding school operational" 4
"BOG prepaid meters" "Introduccion medidores prepago de electricidad" 4
"DVB BiH Reïntegratie def.pers." "Bijdrage aan NATO/PFP Trust Fund Project Bosnia and Herzegovina - Transition of Redundancy in the Army to New General Labor Employment" 4
"SJO PSC 2006-2009" "Support for the Programme for South-South Cooperation on Sustainable Development (PSC) between Benin, Bhutan and Costa Rica for the years 2006-2009.
" 4
"KAI LCF 2006-2008" "Lokaal cultuurfonds 2006-2008" 4
"MAP Provincial Bursary Porgram" "Support to Scholarships - Higher Education" 4
"DDE Producentenorganisaties" "Programma voor versterking/ondersteuning van Producentenorganisaties" 4
"DPV SAMAH Beyond Borders" "SAMAH Beyond Borders" 4
"KIG-Supreme Court" "Support to the Judiciary System in the areas of infrastructure, training, technical assistance, institutional support" 4
"National Watershed Program" "Support the management and protection of the different water basins" 4
"PAP Inst. Capacity Building" "Capacity building for Pan-African Parliament focused on staff training and communication development" 4
"EDU. PROG. EARTHQUAKE" "UNICEF EDUCATION PROGRAMME EARTHQUAKE AFFECTED DISTT. IN NWFP & AJK" 4
